Active Std,Idle Min,Subflow Fwd Packets,Fwd IAT Total,Avg Bwd Segment Size,Fwd PSH Flags,Active Min,Fwd Packet Length Mean,min_seg_size_forward,Bwd Packet Length Max,Idle Max,Flow IAT Std,Bwd Packet Length Std,Subflow Bwd Packets,Flow IAT Mean,Fwd Packet Length Std,Down/Up Ratio,Idle Mean,Bwd IAT Std,Bwd IAT Max,Fwd Header Length,Total Length of Fwd Packets,Max Packet Length,Bwd Packet Length Min,Idle Std,ACK Flag Count,Bwd Packets/s,Packet Length Std,Total Fwd Packets,Fwd IAT Std,Fwd IAT Max,Bwd IAT Min,Packet Length Variance,Average Packet Size,Avg Fwd Segment Size,act_data_pkt_fwd,Active Max,Min Packet Length,Active Mean,Fwd Packet Length Min,Fwd Packets/s,Flow Duration,Fwd IAT Min,Subflow Fwd Bytes,Packet Length Mean,Fwd Header Length.1,Total Backward Packets,Bwd Packet Length Mean,Flow IAT Max,URG Flag Count,Flow IAT Min,Fwd IAT Mean,Bwd IAT Total,Init_Win_bytes_backward,SYN Flag Count,Bwd IAT Mean,Init_Win_bytes_forward,PSH Flag Count,Flow Packets/s,Bwd Header Length,Subflow Bwd Bytes,Total Length of Bwd Packets,Fwd Packet Length Max,Target
-0.11402674,-0.26642433,-0.010349748,-0.36357045,-0.21829744,-0.24080558,-0.09115292,-0.16856663,0.002852998,-0.3663853,-0.27918753,-0.2688402,-0.44750097,-0.00911401,-0.22075208,-0.23961006,0.42727914,-0.27777502,-0.23870888,-0.27198064,0.0013825406,-0.053770714,-0.36823374,0.6580451,-0.08756452,-0.6337249,-0.10778757,-0.36276558,-0.010349748,-0.2680182,-0.29636505,-0.12563372,-0.19766964,-0.2575184,-0.16856663,-0.0075530265,-0.15108922,0.4432147,-0.11972603,0.14504886,-0.24213336,-0.3726354,-0.12692395,-0.053849608,-0.27057233,0.0013825406,-0.00911401,-0.21829744,-0.30858374,-0.3621434,-0.05488633,-0.20464848,-0.3485594,-0.25793955,-0.24080558,-0.19365248,-0.46192583,-0.58990675,-0.25152758,0.0018015974,-0.007388103,-0.00738817,-0.25081545,0
-0.11402674,-0.26642433,-0.009154809,-0.17369555,-0.56026316,-0.24080558,-0.09115292,-0.30560353,0.002843091,-0.48570758,-0.27918753,0.28656766,-0.44750097,-0.0100121405,0.24020167,-0.22848544,-1.0025811,-0.27777502,-0.23870888,-0.27198094,0.001382881,-0.058658745,-0.45479038,-0.66351134,-0.08756452,-0.6337249,-0.16844119,-0.47255397,-0.009154809,0.58607495,0.09180331,-0.12563416,-0.19997753,-0.6132028,-0.30560353,-0.0061454773,-0.15108922,-0.7625252,-0.11972603,-0.35986084,-0.25206307,-0.18361,-0.12329217,-0.058744922,-0.57018304,0.001382881,-0.0100121405,-0.56026316,0.081813924,-0.3621434,-0.05488596,0.10186557,-0.34855953,2.87571,-0.24080558,-0.19365293,0.087092444,1.695183,-0.27078852,0.0017769245,-0.007465685,-0.007465751,-0.2836581,0
-0.11402674,-0.26642433,-0.011544688,-0.36357054,-0.024399372,-0.24080558,-0.09115292,-0.031529713,0.002852998,-0.29872832,-0.27918753,-0.26892453,-0.44750097,-0.0100121405,-0.1889495,-0.23961006,0.42727914,-0.27777502,-0.23870888,-0.27198094,0.001381179,-0.054146715,-0.31704435,1.4073812,-0.08756452,-0.6337249,-0.1682453,-0.30545354,-0.011544688,-0.2680182,-0.29636526,-0.12563416,-0.19491115,0.065138154,-0.031529713,-0.008960576,-0.15108922,1.4982371,-0.11972603,0.58684486,-0.25203252,-0.36830747,-0.12692428,-0.05422617,-0.096512735,0.001381179,-0.0100121405,-0.024399372,-0.29959315,-0.3621434,-0.0060834596,-0.20464881,-0.34855953,-0.25793955,-0.24080558,-0.19365293,-0.46192583,-0.58990675,-0.27072775,0.0017744572,-0.007405519,-0.007405586,-0.21544646,0
-0.11402674,-0.26642433,-0.011544688,-0.36357054,-0.3381617,-0.24080558,-0.09115292,-0.16367245,0.002852998,-0.40820962,-0.27918753,-0.26892453,-0.44750097,-0.0100121405,-0.21519104,-0.23961006,0.42727914,-0.27777502,-0.23870888,-0.27198094,0.001381179,-0.056684732,-0.3998781,0.19481914,-0.08756452,-0.6337249,-0.16731085,-0.42219317,-0.011544688,-0.2680182,-0.29636526,-0.12563416,-0.19940442,-0.29816806,-0.16367245,-0.008960576,-0.15108922,0.4808941,-0.11972603,0.16082728,-0.2518795,-0.37189445,-0.12692428,-0.05676797,-0.35153857,0.001381179,-0.0100121405,-0.3381617,-0.30704415,-0.3621434,-0.046264786,-0.20464881,-0.34855953,-0.25793955,-0.24080558,-0.19365293,-0.46192583,-0.58990675,-0.270431,0.0017818591,-0.0074407477,-0.0074408143,-0.24955228,0
-0.051005617,-0.09040289,-0.10892398,-0.1422199,-0.2557658,-0.11459484,-0.06471987,-0.32140282,0.15358254,-0.21079029,-0.11486173,0.36143723,-0.25529513,-0.09365574,0.42991805,-0.35024142,-0.4270544,-0.10631858,-0.18056217,-0.16457072,-0.12736353,-0.085898496,-0.25761122,-0.13594796,-0.08986959,-0.3553553,-0.2821681,-0.3208158,-0.10892398,0.43622556,0.066708826,-0.21536222,-0.1781401,-0.30829233,-0.32140282,-0.092894696,-0.07151035,-0.14081249,-0.0712431,-0.14081249,-0.27266514,-0.16332443,-0.027267605,-0.085898496,-0.3051496,-0.12736353,-0.09365574,-0.2557658,0.047974806,-0.32082808,-0.025843097,0.3653313,-0.25448662,0.5213769,-0.11459484,-0.25560227,0.36166185,0.3553553,-0.28236103,-0.1044127,-0.23142596,-0.23142596,-0.33264762,1
-0.11402674,-0.26642433,-0.011544688,-0.36357054,0.57844734,-0.24080558,-0.09115292,-0.119624875,0.002843091,-0.088376634,-0.27918753,-0.26892453,-0.44750097,-0.0100121405,-0.17205763,-0.23961006,0.42727914,-0.27777502,-0.23870888,-0.27198094,0.0013806685,-0.055838726,-0.15789184,3.7371356,-0.08756452,-0.6337249,-0.16831475,0.05041412,-0.011544688,-0.2680182,-0.29636526,-0.12563416,-0.15392825,0.40811953,-0.119624875,-0.008960576,-0.15108922,0.82000846,-0.11972603,0.3028331,-0.2520439,-0.36599848,-0.12692428,-0.0559207,0.14424586,0.0013806685,-0.0100121405,0.57844734,-0.2947969,-0.3621434,0.019781541,-0.20464881,-0.34855953,-0.25793955,-0.24080558,-0.19365293,-0.46192583,-0.58990675,-0.2707498,0.0017744572,-0.007337833,-0.007337901,-0.23818368,0
-0.11402674,-0.26642433,-0.010349748,-0.36355346,-0.567314,-0.24080558,-0.09115292,-0.32518023,0.002843091,-0.48816785,-0.27918753,-0.26892453,-0.44750097,-0.010910271,-0.22069776,-0.23961006,-1.0025811,-0.27777502,-0.23870888,-0.27198094,0.0013815194,-0.059786752,-0.46037468,-0.69075996,-0.08756452,1.5779718,-0.16844583,-0.48244593,-0.010349748,-0.2680182,-0.2963301,-0.12563416,-0.1999934,-0.63098705,-0.32518023,-0.008960576,-0.15108922,-0.7625252,-0.11972603,-0.35986084,-0.23526037,-0.37264717,-0.1268672,-0.05987461,-0.5851636,0.0013815194,-0.010910271,-0.567314,-0.30860773,-0.3621434,-0.05469674,-0.2045936,-0.34855953,-0.25793955,-0.24080558,-0.19365293,-0.437735,-0.58990675,-0.25449413,0.0017621208,-0.0074664764,-0.0074665425,-0.29123715,0
-0.11402674,-0.26642433,-0.011544688,-0.36357054,-0.567314,-0.24080558,-0.09115292,-0.32518023,0.002852998,-0.48816785,-0.27918753,-0.26892453,-0.44750097,-0.0100121405,-0.22081624,-0.23961006,0.42727914,-0.27777502,-0.23870888,-0.27198094,0.001381179,-0.059786752,-0.46037468,-0.69075996,-0.08756452,1.5779718,0.8845813,-0.48244593,-0.011544688,-0.2680182,-0.29636526,-0.12563416,-0.1999934,-0.63098705,-0.32518023,-0.008960576,-0.15108922,-0.7625252,-0.11972603,-0.35986084,-0.07964622,-0.37266338,-0.12692428,-0.05987461,-0.5851636,0.001381179,-0.0100121405,-0.567314,-0.30864137,2.7613368,-0.054878153,-0.20464881,-0.34855953,-0.23325753,-0.24080558,-0.19365293,-0.40121418,-0.58990675,0.06362945,0.0017818591,-0.0074664764,-0.0074665425,-0.29123715,0
-0.051005617,-0.09040289,-0.105095774,-0.2236551,0.3238759,-0.11459484,-0.06471987,0.99362797,0.15358254,0.6492152,-0.11486173,-0.22273365,1.2419056,-0.08207944,-0.16635099,1.8962148,2.3416219,-0.10631858,1.3895108,0.5326997,-0.1213458,-0.082866795,0.5708395,-0.13594796,-0.08986959,-0.3553553,-0.2821305,1.1689333,-0.105095774,-0.305715,-0.098746195,1.9965775,0.18032163,0.7090065,0.99362797,-0.08903627,-0.07151035,-0.14081249,-0.0712431,-0.14081249,-0.2726797,0.11499053,-0.027244018,-0.082866795,0.61666876,-0.1213458,-0.08207944,0.3238759,-0.081487864,-0.32082808,-0.024900204,-0.41967553,0.40402907,-1.965526,-0.11459484,3.7663476,0.36166185,0.3553553,-0.2823503,-0.08597031,-0.20710275,-0.20710275,1.3261389,1
5.799106,0.49091244,0.036252886,3.5693665,2.7042754,-0.24080558,-0.064265445,1.809516,0.002852998,3.0742793,0.42922938,0.2980491,3.4689555,0.031301852,0.10900117,2.761831,0.42727914,0.4631761,0.7826978,0.45334262,0.0014359807,1.6212258,2.4174004,-0.69075996,-0.08743616,-0.6337249,-0.16843535,2.8920846,0.036252886,0.6832015,0.3889392,-0.12563394,1.6474572,2.9200253,1.809516,0.0022998177,7.3066373,-0.7625252,1.0427707,-0.35986084,-0.25206384,3.5496495,-0.12691972,1.6236429,3.111819,0.0014359807,0.031301852,2.7042754,0.38070208,-0.3621434,-0.054886702,0.11327353,3.6950917,0.0044409814,-0.24080558,0.0852822,1.4948523,1.695183,-0.27078834,0.0026947563,0.009797867,0.009797567,3.6145098,0
