Active Std,Idle Min,Subflow Fwd Packets,Fwd IAT Total,Avg Bwd Segment Size,Fwd PSH Flags,Active Min,Fwd Packet Length Mean,min_seg_size_forward,Bwd Packet Length Max,Idle Max,Flow IAT Std,Bwd Packet Length Std,Subflow Bwd Packets,Flow IAT Mean,Fwd Packet Length Std,Down/Up Ratio,Idle Mean,Bwd IAT Std,Bwd IAT Max,Fwd Header Length,Total Length of Fwd Packets,Max Packet Length,Bwd Packet Length Min,Idle Std,ACK Flag Count,Bwd Packets/s,Packet Length Std,Total Fwd Packets,Fwd IAT Std,Fwd IAT Max,Bwd IAT Min,Packet Length Variance,Average Packet Size,Avg Fwd Segment Size,act_data_pkt_fwd,Active Max,Min Packet Length,Active Mean,Fwd Packet Length Min,Fwd Packets/s,Flow Duration,Fwd IAT Min,Subflow Fwd Bytes,Packet Length Mean,Fwd Header Length.1,Total Backward Packets,Bwd Packet Length Mean,Flow IAT Max,URG Flag Count,Flow IAT Min,Fwd IAT Mean,Bwd IAT Total,Init_Win_bytes_backward,SYN Flag Count,Bwd IAT Mean,Init_Win_bytes_forward,PSH Flag Count,Flow Packets/s,Bwd Header Length,Subflow Bwd Bytes,Total Length of Bwd Packets,Fwd Packet Length Max,Target
0.03173203,0.12181747,0.027888311,3.5027065,2.9739702,-0.24080558,-0.026265262,-0.10753338,0.002852998,2.4469147,0.42922938,0.3283906,2.0132504,0.030403722,0.13536938,0.3961979,0.42727914,0.43391868,0.8099604,0.46059585,0.00142645,0.08234214,1.7603146,-0.69075996,0.38640907,-0.6337249,-0.16843538,1.8329358,0.027888311,0.7561182,0.39579225,-0.12563384,0.6697504,2.3998885,-0.10753338,-0.003330379,0.07440457,-0.7625252,-0.035882983,-0.35986084,-0.25206408,3.4737175,-0.12692395,0.08246607,2.5667598,0.00142645,0.030403722,2.9739702,0.38070208,-0.3621434,-0.054887075,0.17330003,3.455214,-0.21812637,-0.24080558,0.07353991,1.4948523,1.695183,-0.27078855,0.0026750178,0.010823453,0.010823138,1.1500492,0
-0.11402674,-0.26642433,-0.011544688,-0.36357054,-0.36636508,-0.24080558,-0.09115292,-0.12451905,0.002843091,-0.41805062,-0.27918753,-0.26892453,-0.44750097,-0.0100121405,-0.16290873,-0.23961006,0.42727914,-0.27777502,-0.23870888,-0.27198094,0.0013806685,-0.055932727,-0.40732384,0.08582478,-0.08756452,-0.6337249,-0.16833545,-0.45231956,-0.011544688,-0.2680182,-0.29636526,-0.12563416,-0.19984615,-0.27784324,-0.12451905,-0.008960576,-0.15108922,0.7823291,-0.11972603,0.2870547,-0.25204727,-0.3647479,-0.12692428,-0.056014843,-0.3372714,0.0013806685,-0.0100121405,-0.36636508,-0.2921992,-0.3621434,0.033790432,-0.20464881,-0.34855953,-0.25793955,-0.24080558,-0.19365293,-0.46192583,-0.58990675,-0.2707564,0.0017744572,-0.007443914,-0.007443981,-0.23944685,0
-0.11402674,-0.26642433,0.03147313,-0.31620333,-0.027123535,-0.24080558,-0.09115292,0.03169776,0.002843091,0.7124359,-0.27918753,-0.25059816,0.68625665,0.02860746,-0.21650946,0.09351544,0.42727914,-0.27777502,-0.23314628,-0.2645107,0.001412324,0.19382682,0.4480045,-0.69075996,-0.08756452,-0.6337249,-0.16763076,0.30491316,0.03147313,-0.23192021,-0.22805624,-0.12563406,-0.09941799,-0.038806994,0.03169776,0.040303648,-0.15108922,-0.7625252,-0.11972603,-0.35986084,-0.25195312,-0.32550174,-0.12692417,0.19411689,0.030760908,0.001412324,0.02860746,-0.027123535,-0.2427839,-0.3621434,-0.054887075,-0.20040077,-0.332602,-0.23154053,-0.24080558,-0.19247712,0.087092444,1.695183,-0.27055317,0.002319728,-0.004797817,-0.00479792,0.22413957,0
-0.11402674,-0.26642433,-0.00795987,-0.36077863,-0.30995834,-0.24080558,-0.09115292,-0.10494235,0.002843091,-0.3983686,-0.27918753,-0.2652792,-0.44750097,-0.0073177493,-0.21791087,-0.23961006,0.42727914,-0.27777502,-0.23133503,-0.26812506,0.0013842424,-0.042866647,-0.3924324,0.30381346,-0.08756452,-0.6337249,-0.1671914,-0.43431836,-0.00795987,-0.25764656,-0.2906252,-0.12563384,-0.19961762,-0.30261412,-0.10494235,-0.004737928,-0.15108922,0.9330466,-0.11972603,0.3501684,-0.25185996,-0.3698784,-0.12692395,-0.042929295,-0.27782482,0.0013842424,-0.0073177493,-0.30995834,-0.3049909,-0.3621434,-0.05488633,-0.20164415,-0.3467376,-0.25793955,-0.24080558,-0.19172873,-0.46192583,-0.58990675,-0.27039304,0.0018114665,-0.007350895,-0.007350963,-0.23439413,0
-0.11402674,-0.26642433,-0.010349748,-0.36356592,-0.567314,-0.24080558,-0.09115292,-0.2958152,0.002843091,-0.48816785,-0.27918753,-0.26892453,-0.44750097,-0.010910271,-0.22078857,-0.23961006,-1.0025811,-0.27777502,-0.23870888,-0.27198094,0.0013815194,-0.058658745,-0.45479038,-0.69075996,-0.08756452,1.5779718,-0.16844583,-0.48244593,-0.010349748,-0.2680182,-0.29635572,-0.12563416,-0.1999934,-0.58525616,-0.2958152,-0.0075530265,-0.15108922,-0.53644896,-0.11972603,-0.26519027,-0.19004408,-0.3726596,-0.12690881,-0.058744922,-0.55306244,0.0013815194,-0.010910271,-0.567314,-0.3086335,-0.3621434,-0.054835774,-0.20463385,-0.34855953,-0.25793955,-0.24080558,-0.19365293,-0.44503915,-0.58990675,-0.2106438,0.0017621208,-0.0074664764,-0.0074665425,-0.2836581,0
-0.11402674,-0.26642433,-0.009154809,-0.19905685,0.026131624,-0.24080558,-0.09115292,-0.054369207,0.002843091,-0.25936425,-0.27918753,-0.05146013,-0.36578196,-0.00821588,0.02121704,-0.22192302,0.42727914,-0.27777502,-0.11713196,-0.07040258,0.0013823704,-0.044182654,-0.28726143,1.257514,-0.08756452,-0.6337249,-0.16842997,-0.27786383,-0.009154809,-0.16969629,-0.10502133,0.1057751,-0.19320323,-0.021242347,-0.054369207,-0.0061454773,-0.15108922,1.0837641,-0.11972603,0.41328213,-0.25206274,-0.20724058,0.11157565,-0.044247262,-0.03485817,0.0013823704,-0.00821588,0.026131624,-0.12043106,-0.3621434,-0.036728002,0.060924917,-0.18260925,-0.25793955,-0.24080558,0.06924335,-0.46192583,-0.58990675,-0.2707864,0.0017991301,-0.0072665843,-0.0072666532,-0.21670964,0
-0.11402674,-0.26642433,-0.00676493,-0.19556578,-0.4051447,4.1527276,-0.09115292,-0.1930375,0.002843091,-0.431582,-0.27918753,0.09002221,-0.44750097,-0.0100121405,0.023931012,-0.17498185,-1.0025811,-0.27777502,-0.23870888,-0.27198094,0.0013840722,-0.047096673,-0.4175617,-0.06404245,-0.08756452,1.5779718,-0.1684406,-0.42091647,-0.00676493,0.23516141,0.030813547,-0.12563416,-0.19937919,-0.43874806,-0.1930375,-0.003330379,-0.15108922,-0.53644896,-0.11972603,-0.26519027,-0.25206107,-0.20538568,-0.12692395,-0.047165625,-0.41166455,0.0013840722,-0.0100121405,-0.4051447,0.020464823,-0.3621434,-0.05488633,-0.06904413,-0.34855953,-0.23851588,4.1527276,-0.19365293,-0.44483814,-0.58990675,-0.27078646,0.0017744572,-0.007448268,-0.0074483347,-0.23313096,0
-0.11402674,-0.26642433,0.01115916,-0.35884112,-0.5052666,-0.24080558,-0.09115292,-0.2821115,0.002852998,-0.42420125,-0.27918753,-0.26657397,-0.38881102,0.011542986,-0.22003904,-0.19888724,0.42727914,-0.27777502,-0.23427977,-0.26606897,0.0014077289,-0.04324265,-0.4119774,-0.69075996,-0.08756452,-0.6337249,-0.16380958,-0.43294573,0.01115916,-0.26191822,-0.28785652,-0.12563406,-0.19959588,-0.561431,-0.2821115,0.007930014,-0.15108922,-0.7625252,-0.11972603,-0.35986084,-0.25145805,-0.36795327,-0.12692417,-0.043305855,-0.51351756,0.0014077289,0.011542986,-0.5052666,-0.30302438,-0.3621434,-0.054887075,-0.20384516,-0.34369943,-0.23347217,-0.24080558,-0.19301131,1.4948523,1.695183,-0.26946628,0.0022654478,-0.007292313,-0.0072923815,-0.23692049,0
0.17075318,0.48768157,0.0015996452,1.666007,-0.3815515,-0.24080558,0.08915145,0.36285925,0.002843091,0.10229301,0.43008763,0.4771418,0.04390425,0.00076542306,0.44004425,0.81222916,0.42727914,0.4632304,0.9683295,0.46160504,0.0013905396,0.09879225,0.53642255,-0.69075996,-0.080406286,-0.6337249,-0.16844058,0.30476514,0.0015996452,0.8530145,0.39667863,-0.12563384,-0.0994558,-0.14888225,0.36285925,0.006522465,0.20742394,-0.7625252,0.11231062,-0.35986084,-0.25206456,1.7953719,-0.12570497,0.098940685,-0.0970615,0.0013905396,0.00076542306,-0.3815515,0.3815372,-0.3621434,-0.05488633,0.39104894,1.8867351,-0.24452542,-0.24080558,0.39653453,0.087092444,1.695183,-0.27078983,0.0019743077,-0.0071953353,-0.007195405,1.0616268,0
-0.11402674,0.16470629,-0.0019851727,-0.16378847,1.5860122,-0.24080558,0.44833505,-0.12180006,0.002852998,1.4246793,0.124094374,-0.0010738523,2.5095384,-0.006419619,-0.10888107,0.010137639,-1.0025811,0.14402771,-0.2267797,-0.2655226,0.0013924117,-0.024630534,0.9868893,-0.69075996,-0.08756452,-0.6337249,-0.16842386,1.216157,-0.0019851727,0.16053836,0.09375938,-0.12560737,0.26809716,0.6131825,-0.12180006,-0.004737928,0.12929483,-0.7625252,0.35213885,-0.35986084,-0.2520589,-0.17374577,-0.1269225,-0.024666006,0.6375336,0.0013924117,-0.006419619,1.5860122,0.08378179,-0.3621434,-0.0548815,-0.12402198,-0.3425269,-0.24506198,-0.24080558,-0.18887453,1.4948523,1.695183,-0.27078167,0.0018657469,-0.0062576234,-0.0062577063,-0.017127484,0
